cookie,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,priority,Flow Bytes/s,Flow Packets/s,Average Packet Size,switch,timestamp,collection_time,label
0x0,45.481,2,140,1,3.07820848266309,0.043974406895187,70.0,s2,2025-03-12 16:43:26,1741778006.9810941,BENIGN
0x0,45.635,48,3576,0,78.36090719842227,1.0518242576969432,74.5,s2,2025-03-12 16:43:26,1741778006.9810941,BENIGN
0x0,50.573,2,140,1,2.768275562058806,0.03954679374369723,70.0,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.564,3,238,1,4.706906099201013,0.0593307491495926,79.33333333333333,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.563,2,140,1,2.768823052429642,0.039554615034709174,70.0,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.551,3,238,1,4.708116555557753,0.05934600700282883,79.33333333333333,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.549,2,140,1,2.7695899028665254,0.03956557004095036,70.0,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.535,3,238,1,4.709607202928663,0.05936479667557139,79.33333333333333,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.534,2,140,1,2.770411999841691,0.03957731428345273,70.0,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.524,3,238,1,4.710632570659488,0.059377721478901115,79.33333333333333,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.521,2,140,1,2.7711248787632865,0.03958749826804695,70.0,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.66,48,3576,0,70.58823529411765,0.9474930911962101,74.5,s1,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.576,2,140,1,2.768111357165454,0.039544447959506485,70.0,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.567,3,238,1,4.7066268515039456,0.05932722922063797,79.33333333333333,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.563,2,140,1,2.768823052429642,0.039554615034709174,70.0,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.552,3,238,1,4.708023421427441,0.05934483304320304,79.33333333333333,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.547,2,140,1,2.769699487605595,0.03956713553722278,70.0,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.542,3,238,1,4.708954928574255,0.059356574729927586,79.33333333333333,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.535,2,140,1,2.7703571781933314,0.03957653111704759,70.0,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.523,3,238,1,4.71072580804782,0.059378896740098566,79.33333333333333,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.52,2,140,1,2.771179730799683,0.0395882818685669,70.0,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,50.674,48,3576,0,70.56873347278683,0.9472313217823736,74.5,s2,2025-03-12 16:43:32,1741778012.0350628,BENIGN
0x0,55.614,2,140,1,2.517351745963247,0.035962167799474955,70.0,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.605,3,238,1,4.280190630338999,0.05395198273536553,79.33333333333333,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.605,2,140,1,2.517759194317058,0.035967988490243685,70.0,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.593,3,238,1,4.281114528807583,0.0539636285143813,79.33333333333333,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.591,2,140,1,2.518393265096868,0.03597704664424097,70.0,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.577,3,238,1,4.282347014052576,0.05397916404267953,79.33333333333333,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.576,2,140,1,2.5190729811429393,0.03598675687347056,70.0,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.566,3,238,1,4.2831947593852355,0.05398984990821725,79.33333333333333,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.563,2,140,1,2.5196623652430574,0.03599517664632939,70.0,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.702,48,3576,0,64.19877203691071,0.8617284837169222,74.5,s1,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.623,2,140,1,2.5169444294626326,0.03595634899232332,70.0,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.614,3,238,1,4.27949796813752,0.05394325169921243,79.33333333333333,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.61,2,140,1,2.5175328178385183,0.03596475454055026,70.0,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.599,3,238,1,4.280652529721758,0.05395780499649275,79.33333333333333,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.594,2,140,1,2.5182573659027954,0.03597510522718279,70.0,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.589,3,238,1,4.28142258360467,0.05396751155804206,79.33333333333333,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.582,2,140,1,2.518801050699867,0.03598287215285524,70.0,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.57,3,238,1,4.282886449523124,0.053985963649451144,79.33333333333333,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.567,2,140,1,2.519480986916695,0.03599258552738136,70.0,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
0x0,55.722,48,3576,0,64.17572951437494,0.8614191881124151,74.5,s2,2025-03-12 16:43:37,1741778017.0724506,BENIGN
